Lost Toys,7.15,7.05
Vicarious Visions,7.14915254237288,7.4847457627118645
Ubisoft Reflections,7.125,7.575
Paon Corporation,7.12,6.44
Visual Concepts,7.116176470588235,8.229411764705883
Blizzard Entertainment,7.114999999999999,8.92
Amuze,7.1000000000000005,6.5
IR Gurus,7.1000000000000005,7.133333333333333
Red Storm Entertainment/ Ubisoft Montreal,7.1000000000000005,7.2
Milestone/ Milestone S.r.l,7.1,7.35
UDS,7.1,6
Replay Studios/ ML Enterprises,7.1,5.6
TimeGate Studios/ Day 1 Studios,7.1,6.6
RED Entertainment/ Artdink,7.1,6.8
WBIE,7.1,6.95
Indi,7.1,6.3
Fusionsphere Systems/ Animation Arts,7.1,6.4
1C:Ino-Co,7.1,7.1
Ascaron Entertainment GmbH/ Ascaron Entertainment,7.099999999999999,7.066666666666667
Pipeworks Software/ Inc.,7.090909090909091,5.636363636363637
Gaijin Entertainment,7.090909090909091,6.50909090909091
Crytek,7.090909090909091,7.936363636363636
Opus,7.085714285714286,5.914285714285715
Hudson,7.081818181818182,6.5
EA Sports,7.07310344827586,8.042758620689655
Marvelous Entertainment,7.066666666666666,6.25
Namco Bandai Games,7.061538461538461,6.8307692307692305
Venom Games,7.06,6.76
TT Games,7.058139534883719,7.086046511627908
Red Storm Entertainment,7.057142857142858,7.157142857142857
Yuke's,7.054166666666667,7.310416666666667
ZeniMax Media,7.050000000000001,7.4
Black Hole Games,7.050000000000001,6.4
Locomotive Games,7.05,6.7
AQ Interactive,7.05,6.65
K2 LLC,7.033333333333334,6.033333333333333
SCEE London Studio,7.033333333333332,6.883333333333333
Electronic Arts,7.023529411764706,7.413235294117646
Compile Heart,7.022222222222222,6.266666666666667
Namco Bandai Games America/ Namco Bandai Games,7.014285714285714,6.871428571428571
Media Vision,7.012500000000001,6.4125
Etranges Libellules,7.0125,5.9875
TT Fusion,7.011111111111111,7.166666666666667
Presto Studios,7,5.7
LDW/ Big Fish Games,7,4.6
Ubisoft Annecy,7,5.2
Nex Entertainment,7,6.55
Shift,7,6.4
Atari/ Transmission Games/ Atari SA,7,6.2
Ntreev Soft,7,7.7
Confounding Factor,7,6.7
Playstos Entertainment,7,5.7
Square Enix/ h.a.n.d. Inc.,7,6.6
Tecmo Koei Canada,7,4.4
Happy Happening,7,7.5
EA Phenomic,7,7.5
Banpresto/ SoftMax,7,6.9
SoftMax,7,6.6
Deep Fried Entertainment,7,5.9
Computer Artworks,7,7.8
RFX Interactive,7,7.2
Urban Games,7,7
Legacy Interactive,7,6.9
Brash Entertainment,7,3.4
Io Interactive/ Nixxes Software,7,7.9
Mix Max,7,7.9
Namco Bandai Games America,7,4
FreeStyleGames,6.989999999999999,7.88
Point of View,6.985714285714286,5.828571428571428
Creat Studios,6.983333333333333,5.1
Trion Worlds,6.975,6.675
Sidhe Interactive,6.966666666666666,5.766666666666667
Paradigm Entertainment,6.963636363636363,6.827272727272726
Pivotal Games,6.959999999999999,5.7700000000000005
InXile Entertainment,6.955555555555556,6.7666666666666675
Wizarbox,6.95,6.3
THQ Digital Studio Phoenix,6.95,6.2
Bungie,6.95,8.85
Square Enix/ Tri-Ace,6.95,7.3
Massive Entertainment,6.949999999999999,8.2
Spike,6.94705882352941,5.794117647058823
Bec,6.9399999999999995,4.9799999999999995
Codemasters,6.93728813559322,7.801694915254236
Ivory Tower,6.933333333333333,7.066666666666667
High Voltage Software,6.922580645161289,6.116129032258065
EA DICE,6.916666666666667,8.179166666666667
Paradox Development,6.916666666666665,5.166666666666666
Day 1 Studios,6.9111111111111105,7.477777777777777
Treyarch,6.909523809523812,7.592857142857143
Microvision,6.900000000000001,6.3
Sega/ Dimps Corporation,6.9,6.6
Simon & Schuster,6.9,7.2
Examu/ Marvelous Inc.,6.9,7
CCP,6.9,7.1
ValuSoft,6.9,5.6
Media Molecule/ United Front Games,6.9,7.3
Vatra,6.9,6.4
NoWay Studio,6.9,4.4
Valuewave Co./Ltd.,6.8999999999999995,6.5
Webfoot Technologies,6.8999999999999995,5.366666666666666
Kush Games,6.88888888888889,7.816666666666667
Red Fly Studio,6.885714285714286,5.871428571428572
Heavy Iron Studios,6.87,6.035
Ubisoft,6.86730769230769,6.714423076923078
Deck 13,6.866666666666667,5
Asobo Studio,6.858333333333333,6.166666666666666
Ubisoft Bulgaria,6.85,5.7
Mistic Software,6.85,5.8
Platinum Egg,6.85,4.65
Core Design Ltd.,6.849999999999999,6.55
EA Tiburon,6.840697674418603,7.655813953488372
Terminal Reality,6.833333333333335,6.585714285714286
Tango Gameworks,6.833333333333333,7.4
Sports Interactive,6.808333333333334,8.208333333333332
Techland,6.800000000000002,6.765000000000001
Cunning Developments,6.8,5.7
Gaia (Sony),6.8,6.6
WideScreen Games,6.8,4.4
Volition Inc./ CD Projekt Red Studio/ CD Projekt/ CD Projekt Localisation Centre,6.8,7.2
Team Ninja/ Tecmo,6.8,5.95
Lab Rats Games,6.8,4.8
Brain Toys,6.8,6.7
Nintendo/ Intelligent Systems,6.8,7.5
BeeWorks,6.8,6
Team Soho,6.8,7.2
Blade Interactive,6.8,5.466666666666667
Bluehole Studio,6.8,7.7
Buena Vista Interactive,6.8,4.7
Zerodiv,6.8,6.166666666666666
BattleGoat Studios,6.8,6.3
Nuevo Retro Games,6.8,6.7
Cyberlore Studios,6.8,6
Skyworks Technologies,6.8,4.9
1st Playable Productions,6.8,7.15
Armature Studio,6.8,6.45
Wicked Witch Software,6.8,6.4
Spidersoft/ Spiders,6.8,5.6
Team 17,6.799999999999999,6.342857142857143
Left Field Productions,6.779999999999999,6.0600000000000005
Ninja Theory,6.779999999999999,8.24
Radical Entertainment,6.76764705882353,6.7558823529411764
Artech Studios,6.766666666666666,5.633333333333334
Milestone S.r.l,6.76,6.69
Beenox,6.752631578947369,6.615789473684211
Beyond Games,6.75,5.45
David A. Palmer Productions,6.75,5.95
Neon Studios/ Kaiko,6.75,6.45
GenePool,6.733333333333334,5.933333333333334
City Interactive/ Deck 13,6.733333333333334,7.066666666666667
Saber Interactive,6.733333333333334,6.316666666666666
Piranha Games,6.733333333333333,5.833333333333334
Ubisoft Shanghai,6.730434782608695,6.934782608695651
Koei/ Omega Force,6.728571428571428,5.414285714285715
Blue Castle Games,6.723076923076922,7.1692307692307695
High Impact Games,6.720000000000001,7.08
Gameloft,6.716666666666666,5.516666666666667
Konami Computer Entertainment Hawaii,6.712499999999999,6.1375
Activision,6.708333333333333,5.725
2K Sports,6.707692307692307,7.323076923076923
Lionhead Studios,6.7,7.866666666666667
Pacific Coast Power & Light,6.7,5.9
Cranberry Production,6.7,7.6
Flying Tiger Development,6.7,7.1
Studio Gigante,6.7,6.05
Ubisoft/ Sensory Sweep,6.7,5.9
Big Sky Software,6.7,5.4
Hudson Soft,6.7,6.21
K2/ Kurogane,6.7,3.5
Bandai Namco Games/ Artdink,6.699999999999999,6.65
Immersion Software & Graphics,6.699999999999999,5.15
Wideload Games Inc.,6.675000000000001,6.4
Capcom Vancouver,6.675,7.2
Treyarch/ Shaba Games,6.675,6.275
Spiders,6.666666666666667,6.033333333333333
Ubisoft Romania,6.654545454545453,7.045454545454545
Sony Interactive Entertainment,6.65,6.25
Majesco Games/ Majesco,6.65,6.15
49Games,6.65,4.9
Santa Cruz Games,6.65,4.9
Artificial Mind and Movement,6.625,5.565625
Iron Galaxy Studios,6.625,7.1
Visceral Games,6.6230769230769235,7.484615384615384
Xpec,6.614285714285714,6.4
Spark Unlimited,6.609999999999999,5.61
Supersonic Software,6.6000000000000005,4.633333333333334
Ubisoft Milan,6.6000000000000005,5.3
Sennari Interactive,6.6,7.3
Ready at Dawn/ SCE Santa Monica,6.6,6.3
Runecraft,6.6,4.8
Activision/ Behaviour Interactive,6.6,5.9
Awesome Studios,6.6,7.5
Omega Force/ Koei Canada,6.6,6.2
Pipe Dream Interactive,6.6,5.55
Entersphere/ Inc.,6.6,5.7
Kaos Studios,6.6,7.2
Armature Studio/ comcept,6.6,6.3
Buka Entertainment/ Targem Games,6.6,3.3
Magic Pockets,6.5875,6.5375
Prope,6.58,6.62
Rebellion,6.565625,5.9
Dice/ Danger Close,6.550000000000001,7.3
Gaming Minds Studios,6.525,6.4
id Software,6.512499999999999,7.575
Angel Studios,6.5,6.166666666666666
Tamsoft/ D3Publisher,6.5,5.7
Monte Cristo Multimedia,6.5,6.866666666666667
EA Canada/ Nihilistic,6.5,5.5
InterServ International,6.5,5.8
Epicenter Studios,6.5,5.75
Valhalla Game Studios,6.5,4.3
Pentavision Entertainment,6.5,7.7
EA Canada/ Sensory Sweep,6.5,3.4
Unigine Corp/ Russia,6.5,6.7
Rare Ltd./ BigPark,6.5,6.6
Best Way,6.5,7.4
zSlide,6.5,5.5
The Tangentlemen,6.5,6.2
Omega Force/ Tecmo Koei Games,6.5,6.4
Zindagi Games,6.5,6.1
Argonaut Games,6.499999999999999,6.128571428571428
Toys for Bob,6.476470588235294,7.5
EA Salt Lake,6.4750000000000005,7.45
Splash Damage,6.4750000000000005,7.35
Tantalus Interactive,6.475,6.425
TOYBOX,6.466666666666666,5.8
Amaze Entertainment,6.466666666666666,6.05
AWE Games,6.45,5.3
Project Soul,6.45,7.9
Volatile Games,6.45,6.05
Infinite Interactive,6.45,7.275
The Sims Studio,6.45,7.6875
Kunos Simulazioni,6.45,6.8
Harmonix Music Systems/ Demiurge Studios,6.449999999999999,7.55
Acclaim Studios Manchester,6.449999999999999,6.5
SunSoft,6.449999999999999,6.8
Slightly Mad Studios,6.449999999999999,8.283333333333333
THQ,6.442857142857142,6.476190476190476
Nihilistic,6.44,5.68
BudCat,6.425000000000001,7.0875
Avalon Style,6.4,6
Boston Animation,6.4,6.1
Electronic Arts/ Rebellion,6.4,6.15
Outrage Games,6.4,6.8
Fuse Games Limited,6.4,7.05
Reality Pump,6.4,6.575
Ambrella/ The Pokemon Company,6.4,5.8
Games Farm,6.4,6.5
Factor 5/ SCE/WWS,6.4,5.3
Akella,6.4,6.05
SCEA/ Sims,6.4,6.6
Phoenix Games Studio,6.4,5.6
Global A,6.4,7
High Voltage Software/ Ubisoft Paris,6.4,6.1
Visual Sciences,6.4,8.1
VSTEP,6.4,5.55
Magenta Software,6.3999999999999995,5.9
Airtight Games,6.3999999999999995,5.733333333333333
7 Studios,6.3999999999999995,4.975
Exient Entertainment,6.386363636363637,6.4818181818181815
Art,6.375,4.95
Silicon Knights,6.371428571428572,5.828571428571428
GRIN,6.366666666666666,5.916666666666666
Double Helix Games,6.352631578947369,6.08421052631579
Kung Fu Factory,6.35,4.8
Firebrand Games,6.3428571428571425,6.942857142857143
Bungie Software/ Bungie,6.34,8.34
Shiny Entertainment,6.34,5.220000000000001
Ambrella,6.333333333333333,5.233333333333333
Attention To Detail,6.333333333333333,6.266666666666667
Good Science Studio,6.3,6.1
Razorworks,6.3,3.7
Hypnos,6.3,5
System Prisma,6.3,6.8
Nintendo/ Spike Chunsoft,6.3,5.9
Aqua Pacific/ In2Games,6.3,7.3
Art Co./ Ltd.,6.3,5.4
Rising Star Games,6.3,4.9
Propaganda Games,6.3,6.233333333333333
Junction Point,6.3,6.5
2K Australia,6.3,7.533333333333333
Buena Vista Games,6.3,6.2
Flagship Studios,6.3,7
Behaviour Interactive,6.3,6
Coffee Stain Studios,6.3,5.3
Bionic Games,6.3,6.6
VIS Entertainment,6.275,5.35
Coyote Developments,6.266666666666666,5.633333333333334
KCEO,6.25,4.7
Black Ops Entertainment,6.242857142857142,5
CAProduction,6.233333333333334,5.866666666666666
n-Space,6.23076923076923,6.038461538461538
Torus Games,6.225,5.125
Zoe Mode,6.2125,6.35
Rhino Studios,6.2,6.3
Game Arts/ Japan Art Media (JAM),6.2,5.9
Idol Minds,6.2,5.35
Nippon Ichi Software/ Hit Maker,6.2,5
Battlefront.com/ 1C/ 1C Company,6.2,6.6
Blue Planet Software,6.2,4.4
Tiwak,6.2,6.2
Stainless Games,6.2,5.566666666666666
Cohort Studios,6.2,6
Syscom,6.2,6.3
The Coalition,6.2,8.4
Buzz Monkey,6.2,5.7
Killaware,6.2,4.8
Cryptic Studios,6.2,6.6
Destineer,6.199999999999999,5.75
Cattle Call,6.199999999999999,6.55
FUN Labs,6.184615384615384,4.7846153846153845
Nordic Games Publishing,6.175000000000001,6.625
FireFly Studios,6.16,6.1
Reflections Interactive,6.15,6.625
Mad Catz,6.15,4.55
Capcom/ QLOC,6.15,7.4
Starsphere Interactive,6.15,4.15
Giants Software,6.1499999999999995,5.05
\N,6.1499999999999995,5.9
Inti Creates,6.142857142857143,6.528571428571429
Blue Byte,6.14,6.640000000000001
Game Republic,6.111111111111112,5.955555555555556
K2,6.1,4.9
G.Rev,6.1,6
Eidos Montreal/ Nixxes Software,6.1,8.3
HexaDrive,6.1,7.1
Activision/ FreeStyleGames,6.1,8.4
Tecmo Koei Games,6.1,5.4
Digital Embryo,6.1,5.5
Strangelite,6.1,4.6
Square Enix/ Think and Feel,6.1,8.1
Playlogic/ The Game Factory,6.1,5.2
Arzest,6.1,6.4
Zombie,6.1,6.1
PuzzleKings,6.1,6.7
Still Alive Studios,6.1,4.6
Zombie Studios,6.075,5.25
Secret Level,6.075,5.575
Eden,6.066666666666666,7
Ritual Entertainment/ Avalanche Software,6.050000000000001,4
Top Heavy Studios,6.050000000000001,4.75
Pyramid,6.05,6.55
2XL Games,6.05,6.3
Prope/ Kadokawa,6.05,4.5
Jaleco Entertainment,6.033333333333332,5.716666666666667
Blitz Games,6.023529411764706,5.905882352941177
Nintendo/ Nd Cube,6.000000000000001,5.925
Circus Freak,6,4.4
Pocket Studios,6,4.4
Stalker Entertainment,6,5.7
Ruffian Games,6,7
Zed Two Limited,6,6.1
Buzz Monkey/ EA Montreal,6,4.9
Ubisoft Shanghai/Paris,6,5.8
Zen Studios,6,5.5
Ubisoft Quebec,5.991666666666666,6.525
Novarama,5.966666666666666,6.4
Artdink,5.966666666666666,5.766666666666667
Papaya Studios,5.955555555555556,5.377777777777778
EKO Software,5.95,5.3
Tilted Mill,5.949999999999999,6.85
EA Bright Light,5.929999999999998,5.595000000000001
Ubisoft Reflections/ Ivory Tower,5.900000000000001,6.533333333333333
Blueside,5.9,5.5
Eighting/ Genius Sonority Inc.,5.9,6.5
Graphic State,5.9,4.8
Liquid Dragon Studios,5.9,5.6
GCP1,5.9,6.3
LucasArts/ BioWare,5.9,8.5
EA Vancouver,5.9,6.15
Targem Games,5.9,6.9
CI Games,5.9,3.9
Codemasters Birmingham,5.885714285714286,7.371428571428571
Tamsoft,5.883333333333333,5.566666666666666
DC Studios,5.88,5.08
Artoon,5.866666666666667,5.466666666666667
Terminal Reality/ 4mm Games,5.85,7.45
Zoe Mode/ HB Studios Multimedia,5.85,4
Epics,5.85,5.8
Funatics Software/ Funatics,5.85,6.85
SCEA Sports Studio,5.85,6.75
Hit Maker,5.833333333333333,5.333333333333334
Piranha Bytes,5.822222222222223,5.788888888888889
Altron,5.816666666666666,5.916666666666666
Takara Tomy,5.800000000000001,5.4
Crafts & Meister,5.8,7.2
Neversoft Entertainment/ Underground Development,5.8,5.7
Viva Media/ Viva Media LLC,5.8,5.9
Atomic Games,5.8,6.1
Toolbox Design,5.8,5.3
DTP Entertainment,5.8,6.3
GungHo,5.8,4.9
Tetris Online/ Inc,5.8,7.2
Camouflaj/ LLC,5.8,7.2
Ubisoft Osaka,5.8,4.6
Lightning Fish Games,5.8,7.3
Toka,5.8,3.9
Brainbox Games,5.8,3.2
Master Creating,5.8,5.7
Shade,5.8,5.4
Telltale Games,5.783333333333334,5.616666666666666
Blitz Games Studios,5.766666666666667,6.133333333333334
EA Sports/ EA Canada,5.75,7.9
3DO,5.747058823529413,5.529411764705882
Deibus Studios,5.733333333333334,4.633333333333334
Cyanide/ Cyanide Studios,5.733333333333333,5.433333333333334
Monumental Games,5.733333333333333,6.9
Slant Six,5.700000000000001,5.779999999999999
Human Entertainment,5.7,4.9
GameCo,5.7,6.7
Super Empire,5.7,4.5
Reloaded Productions/ Reloaded Games Inc.,5.7,5.6
Game Titan,5.7,7.2
Cauldron Ltd.,5.7,4.5
Ubisoft Barcelona,5.7,5.4
Cyanide,5.642857142857143,6.0285714285714285
Light Weight,5.625,5.625
Danger Close,5.6000000000000005,5.433333333333334
Incinerator Games,5.6,5.05
Secret Stash Games,5.6,5.6
Box Clever Interactive,5.6,3.5
Cinemaware,5.6,5.9
Metro3D,5.6,5.3
Egosoft,5.6,5.3
HB Studios Multimedia,5.558333333333333,4.991666666666666
The Fun Pimps Entertainment LLC,5.550000000000001,4
Sega Studios San Francisco,5.550000000000001,4.1
Alpha Unit,5.5,5.4
Disney Interactive Studios,5.5,5.9
ImaginEngine,5.5,6.2
Wargaming.net,5.5,7.45
City Interactive,5.485714285714285,4.928571428571429
Nitro Games,5.45,6.75
Cooking Mama Limited,5.45,5.9
Visual Impact,5.45,4.45
Infinity Ward,5.420000000000001,8.379999999999999
Arcade Moon,5.4,4.1
MileStone Inc.,5.4,4
Coyote Console,5.4,5.1
Gameinvest/ Seed Studios Lda,5.4,3.1
Oxygen Interactive,5.4,5.1
Genuine Games,5.3999999999999995,4.25
Ubisoft Casablanca,5.366666666666666,4.866666666666666
Kalypso,5.359999999999999,5.779999999999999
Sensory Sweep,5.300000000000001,4.25
Smack Down Productions,5.3,4.8
Metropolis Software,5.3,3.5
Icon Games,5.3,6.2
OfficeCreate,5.3,6.1
Overkill Software,5.3,7.6
5000ft,5.3,6.3
Nintendo/ Camelot Software Planning,5.3,5.8
Inland Productions,5.3,4.5
Bunkasha Publishing,5.2,7.4
Sledgehammer Games,5.2,8.066666666666666
Artificial Studios/ Immersion Software & Graphics,5.2,5.5
Magic Pixel Games,5.2,6.6
System 3,5.166666666666667,5.466666666666667
Artefacts Studio,5.133333333333334,4.733333333333333
Kylotonn,5.133333333333334,4.633333333333334
Ghost Games,5.12,7.74
Next Level Games/ Nintendo,5.1,6.4
SNK,5.1,7.6
Equinoxe,5.1,4.8
Liquid Entertainment,5.050000000000001,3.85
Mucky Foot Productions,5.05,5.1
Silver Wish Games,5,6.2
BigPark,5,5.2
Cat Daddy Games,5,4.733333333333333
Premium Agency,5,5.7
MTO,5,5.9
LucasArts/ Krome Studios,5,4.45
Digital Leisure Inc.,5,3.1
Empire Interactive,5,3.1
The Code Monkeys,5,3.8
Gearbox Software/ 3D Realms,5,5.133333333333334
Kodiak Interactive,5,6.7
Atari/ Slightly Mad Studios/ Atari SA,4.9,6.2
Sonnori,4.9,4.8
Spark Unlimited/ comcept,4.9,4.65
EA Canada/ EA Vancouver,4.9,7.75
Zoom,4.9,6.5
Lucas Learning,4.9,7.1
EA Sports/ EA Vancouver,4.8999999999999995,8.433333333333334
Namco Bandai Games/ Monkey Bar Games,4.8999999999999995,5.266666666666667
Red Tribe,4.880000000000001,3.8200000000000003
Collision Studios,4.866666666666666,4.166666666666666
Broadsword Interactive,4.85,4.6
3G Studios,4.85,4
Mad Doc Software,4.85,6.225
Full Fat,4.816666666666667,5.166666666666666
Spellbound,4.800000000000001,6.35
Metro Graphics,4.8,6.3
Hijinx Studios,4.8,7
8Monkey Labs,4.8,4.4
RED Entertainment/ Spike Chunsoft,4.8,5.7
3d6 Games,4.8,6.3
Interplay,4.8,6.5
Eutechnyx,4.752631578947368,5.636842105263158
Nikitova Games,4.7,3.5
Headup Games/ Crenetic Studios,4.7,5
Midway Studios - San Diego,4.7,4.8
Mediascape/ CUBETYPE,4.7,5.5
Kemco,4.7,4.4
Titus Software,4.666666666666666,5.066666666666666
Taito Corporation/ 505 Games,4.65,4.1
Red Zone Entertainment,4.6,5.1
Realmforge Studios,4.6,6.5
Deep Silver,4.574999999999999,5.9
Turtle Rock Studios,4.566666666666666,7.566666666666667
Destination Software,4.55,3.4
Hello Games,4.5,7.1
Headgate,4.5,9.1
The Digital Lounge/ Dino Dini,4.5,3.1
Doublesix,4.4,4.9
EA Redwood Shores/ EA Salt Lake,4.4,6.6
Neko Entertainment,4.3,4.033333333333333
Hangar 13,4.3,6.6
Blue Tongue,4.3,3.9
CiRCLE,4.25,4.5
ZootFly,4.25,4.1
THQ Australia,4.25,3.8
Lucky Chicken,4.233333333333333,4.833333333333334
Crave,4.2,5.675
Atomic Planet Entertainment/ Mud Duck Productions,4.2,3
Ubisoft Barcelona/ Ubisoft Reflections,4.2,4.1
Blue Omega,4.199999999999999,3.6
Hoplite Research,4.15,5.6
Gusto Games,4.1,5.8
Hothouse Creations,4.1,3.55
Check Six Games,4.1,5.6
Guildford Studio,4.1,5.15
Nintendo/ Namco Bandai Games,4,5.9
Ubisoft/ Ubisoft Montreal,4,7.066666666666667
Tranji,4,4.6
Osiris Studios,4,2.6
FeelPlus,3.9499999999999997,4.95
Bright Future GmbH,3.9,7.2
Wildfire Studios,3.8,2.6
Awesome Play Ltd.,3.8,3.7
Dusenberry Martin Racing,3.8,6.6
Gaslamp Games,3.8,5.8
Big Red Software,3.8,5.1
Deep Silver Dambuster Studios,3.7999999999999994,5.033333333333333
Dreamcatcher,3.733333333333333,4.166666666666666
Powerhead Games,3.7,2.4
AI,3.7,2.6
Namco Bandai Games/ Cellius,3.7,4.4
Taniko,3.7,5.1
Gameness Art Software,3.7,2.6
Robomodo,3.6666666666666665,4.5
Fatshark AB,3.65,3.6
Rovio Mobile/ Rovio Entertainment,3.6,6.45
Gorilla Systems,3.6,4.6
HotGen,3.6,2.5
Big Red Button Entertainment,3.6,3.2
Longtail Studios,3.5999999999999996,4.2
Trickstar Games,3.5666666666666664,4.466666666666667
Phosphor Games Studio/ LLC,3.5,2.4
SScholastic Media,3.5,3.7
Helixe,3.4000000000000004,5.2
Deep Silver/ Keen Games,3.4,5.6
Infinity Ward/Sledgehammer Games,3.4,8.8
Bam Entertainment,3.4,3.8
Atomic Motion,3.3,3.85
FrontLine Studios,3.3,2.2
Teyon,3.3,3.9
Big Time Software,3.3,6.2
ECI,3.2,3.8
Frogwares/ Mistic Software,3.1,5.7
TDK Mediactive,3.1,2.7
Nfusion,3,3.7
Eighting/ Takara Tomy,3,3.8
Data Design Interactive,2.9,1.9333333333333331
High Voltage Software/ Backbone Entertainment,2.9,3.725
Infinity Ward/ Sledgehammer Games,2.85,8.3
Black Lantern Studios,2.8,1.9
Touchdown Entertainment,2.8,3.3
Frontier Developments,2.7700000000000005,7.18
Leviathan Games,2.7,3.3
505 Games,2.65,4.3
Enlight Software,2.5,5.8
Interchannel,2.5,3.9
Rocksteady Studios/ Iron Galaxy Studios,2.5,7
Nvizzio Creations,2.4,4.3
DiP Interactive,2.4,4.1
Ronin Entertainment,2.4,3.2
Fluid Studios,2.4,4.6
React Games,2.3,4.2
Panic Button,1.9500000000000002,3.2
Treyarch/ Sledgehammer Games,1.8,7
Idol FX,1.8,2.2
SkyRiver Studios,1.7,3.4
Seven45 Studios,1.3,3.6
Eutechnyx/ Deep Silver,1.15,1.6
SouthPeak Games,0.7,3.2
