\N,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,\N,\N
Action,8.700000000000001,8.933333333333334
Action,8.55,8.6
Action,8.68,8.433333333333334
Action,8.3,7.4
Action,6.862500000000001,6.129411764705883
Action,7.433333333333338,6.7075000000000005
Action,7.5543209876543225,6.702912621359223
Action,7.523762376237625,6.560526315789474
Action,7.562068965517242,6.596363636363637
Action,7.598561151079137,6.882894736842106
Action,7.348181818181818,6.416806722689076
Action,6.688059701492536,6.033557046979866
Action,7.095138888888886,6.5
Action,6.9936305732484065,6.45398773006135
Action,6.816521739130434,6.449624060150375
Action,6.593617021276596,6.538461538461538
Action,6.7888059701492525,7.11869918699187
Action,7.085869565217388,7.470731707317073
Action,6.672115384615383,6.897590361445784
Action,6.941666666666666,7.182278481012657
Action,6.638823529411767,7.014492753623189
Action,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,\N
Adventure,\N,8.3
Adventure,5.7,4.9
Adventure,9.15,6.875
Adventure,7,5.9
Adventure,7.0375,6.955555555555556
Adventure,7.645833333333335,6.824137931034483
Adventure,7.175,6.85
Adventure,7.782608695652175,6.404347826086957
Adventure,6.704761904761905,6.331818181818182
Adventure,6.936363636363637,6.145833333333334
Adventure,7.333333333333333,6.7125
Adventure,6.458823529411763,5.886842105263158
Adventure,6.5266666666666655,5.914285714285715
Adventure,7.092857142857143,6.305263157894737
Adventure,7.176190476190476,6.995238095238095
Adventure,7.491666666666666,7.275
Adventure,7.430769230769231,7.241666666666667
Adventure,6.907692307692309,6.428571428571429
Adventure,7.793333333333334,7.69
Adventure,7.599999999999999,7.366666666666667
Fighting,\N,\N
Fighting,\N,\N
Fighting,\N,\N
Fighting,\N,\N
Fighting,\N,\N
Fighting,\N,\N
Fighting,6.3,6.9
Fighting,\N,\N
Fighting,8.9,8.9
Fighting,7.9,8.3
Fighting,8.5,8.35
Fighting,7.550000000000001,7.05
Fighting,7.3,6.363636363636363
Fighting,8.26,7.954545454545455
Fighting,7.503125000000002,6.6375
Fighting,7.8551724137931025,6.973333333333334
Fighting,7.564516129032258,6.7
Fighting,7.357142857142859,6.553333333333333
Fighting,7.577419354838709,7.042424242424242
Fighting,7.340909090909093,6.507692307692308
Fighting,7.1571428571428575,6.940740740740741
Fighting,6.93235294117647,7.1375
Fighting,7.400000000000001,6.81304347826087
Fighting,6.819444444444444,7.072222222222223
Fighting,6.586363636363637,7.195454545454545
Fighting,7.218181818181818,6.727272727272727
Fighting,7.1428571428571415,6.736363636363636
Fighting,6.9,7.029999999999999
Fighting,6.87,7.390000000000001
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,\N,\N
Misc,7.4,9.2
Misc,\N,\N
Misc,\N,\N
Misc,8.9,6.6
Misc,7.3999999999999995,7.6
Misc,6.94,6.609090909090909
Misc,6.993333333333334,6.104
Misc,7.577272727272727,6.717857142857143
Misc,7.003703703703703,6.497058823529412
Misc,7.092857142857143,6.545098039215686
Misc,7.358823529411764,6.764285714285714
Misc,6.514583333333333,6.152631578947369
Misc,6.540322580645163,6.518461538461539
Misc,6.90754716981132,7
Misc,6.20232558139535,6.666666666666667
Misc,6.6333333333333355,6.613157894736842
Misc,6.8133333333333335,7.135714285714286
Misc,7.000000000000001,7.220000000000001
Misc,7.405882352941176,7.269230769230769
Misc,6.37222222222222,7.485714285714286
Misc,7.516666666666666,7.2666666666666675
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,\N,\N
Platform,9.2,8.9
Platform,8.5,8.266666666666667
Platform,8.8,9
Platform,7.6000000000000005,7.3
Platform,7.526923076923078,7.03125
Platform,7.291666666666665,6.509302325581395
Platform,7.726415094339623,6.611475409836065
Platform,8.125641025641029,6.980851063829787
Platform,7.376923076923076,6.5354838709677425
Platform,7.0125,6.397674418604651
Platform,6.708000000000001,6.37
Platform,6.844736842105264,6.4375
Platform,6.888235294117646,6.7095238095238106
Platform,7.706666666666667,7.159999999999999
Platform,7.408333333333332,7.582608695652174
Platform,7.474999999999999,7.9625
Platform,6.686206896551723,7.104166666666667
Platform,7.844444444444444,7.9
Platform,7.4399999999999995,8.375
Platform,5.050000000000001,6.890909090909091
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,\N,\N
Puzzle,7.4,8.3
Puzzle,\N,\N
Puzzle,8.3,7.9
Puzzle,\N,\N
Puzzle,6.3,7.533333333333333
Puzzle,7.85,7.4222222222222225
Puzzle,6.966666666666667,6.358823529411764
Puzzle,9.1,6.1
Puzzle,8.2,6.907142857142857
Puzzle,6.607692307692309,6.5
Puzzle,7.0181818181818185,6.404347826086957
Puzzle,6.824000000000001,6.692105263157894
Puzzle,7.564285714285714,6.570270270270271
Puzzle,7.178947368421052,6.746428571428571
Puzzle,7.014285714285714,7.427272727272727
Puzzle,6.319999999999999,6.3
Puzzle,8.2,7.5
Puzzle,6.8,7.333333333333333
Puzzle,8.6,8.1
Puzzle,7.766666666666667,7.6
Puzzle,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,\N,\N
Racing,8.7,9.3
Racing,8.1,9.6
Racing,9.2,8.8
Racing,8.7,7.8
Racing,7.207142857142858,6.6909090909090905
